Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV)
,,18.44432,C2_23,0.023
,,18.468,C5_43,0.023
,,18.47304,C3_13,0.03
,,18.4788,C5_32,0.042
,,18.47944,C6_22,0.027
,,18.50008,C5_43,0.027
,,18.50056,C3_33,0.035
,,18.5764,C5_43,0.024
,,18.57944,C1_42,0.022
,,18.58808,C5_32,0.045
,,18.59712,C3_13,0.031
,,18.62616,C1_43,0.022
,,18.63952,C5_42,0.049
,,18.65776,C2_23,0.028
,,18.68904,C3_33,0.044
,,18.70584,C2_23,0.02
,,18.7072,C1_43,0.02
,,18.73344,C2_23,0.019
,,18.7368,C5_32,0.046
,,18.7944,C2_33,0.022
,,18.8532,C5_42,0.035
,,18.87656,C1_43,0.022
,,18.8828,C1_43,0.019
,,18.92976,C6_22,0.025
,,18.97424,C5_43,0.021
,,19.0032,C3_33,0.042
,,19.0052,C2_33,0.024
,,19.02144,C1_43,0.017
,,19.04464,C1_43,0.015
,,19.06464,C2_32,0.02
,,19.08504,C5_42,0.031
,,19.204,C5_42,0.032
,,19.22304,C5_43,0.059
,,19.23768,C2_23,0.02
,,19.24088,C5_43,0.023
,,19.24576,C3_13,0.037
,,19.25528,C2_23,0.027
,,19.25712,C2_33,0.018
,,19.26696,C6_22,0.026
,,19.31128,C6_22,0.023
,,19.31624,C5_42,0.029
,,19.34456,C1_44,0.014
,,19.3648,C1_43,0.024
,,19.376,C1_43,0.02
,,19.38232,C1_43,0.02
,,19.40328,C2_23,0.022
,,19.40512,C1_43,0.021
,,19.45504,C5_43,0.025
,,19.46,C1_33,0.02
,,19.46688,C1_22,0.022
,,19.47464,C3_33,0.039
,,19.53664,C1_43,0.027
,,19.57776,C5_32,0.044
,,19.5976,C6_22,0.023
,,19.63888,C1_43,0.019
,,19.71832,C1_43,0.022
,,19.79432,C2_23,0.027
,,19.80536,C3_42,0.019
,,19.828,C5_32,0.045
,,19.85336,C3_33,0.042
,,19.94456,C5_42,0.043
,,19.94776,C6_22,0.021
,,19.95216,C5_32,0.044
,,19.95736,C2_23,0.031
,,19.97368,C1_33,0.019
,,20.00008,C5_42,0.061
,,20.05376,C2_33,0.024
,,20.12736,C5_43,0.025
,,20.16024,C2_32,0.017
,,20.18488,C2_32,0.014
,,20.19736,C1_43,0.018
,,20.24368,C5_32,0.04
,,20.26608,C2_23,0.021
,,20.31248,C3_13,0.028
,,20.32016,C1_43,0.018
,,20.36064,C5_42,0.031
,,20.406,C2_23,0.019
,,20.42472,C3_33,0.045
,,20.43216,C3_13,0.027
,,20.44728,C5_43,0.065
,,20.476,C2_23,0.029
,,20.48232,C6_22,0.02
,,20.51688,C5_32,0.05
,,20.558,C1_43,0.024
,,20.5708,C2_23,0.022
,,20.58928,C6_22,0.02
,,20.59848,C1_43,0.081
,,20.7048,C1_43,0.017
,,20.7148,C1_43,0.019
,,20.74512,C5_32,0.041
,,20.74992,C2_23,0.032
,,20.7504,C1_43,0.025
,,20.80864,C3_33,0.044
,,20.80952,C5_32,0.043
,,20.81208,C2_33,0.031
,,20.8312,C5_42,0.028
,,20.85856,C5_43,0.025
,,20.86176,C6_22,0.033
,,20.90064,C5_43,0.023
,,20.92256,C1_43,0.02
,,20.93968,C5_43,0.06
,,20.94936,C5_42,0.031
,,20.95896,C1_12,0.022
,,20.96512,C2_23,0.026
,,20.96584,C1_22,0.026
,,20.96736,C3_13,0.027
,,21.02776,C1_43,0.023
,,21.03904,C5_42,0.035
,,21.04336,C5_42,0.031
,,21.08112,C2_23,0.028
,,21.08288,C5_32,0.032
,,21.106,C5_32,0.04
,,21.10704,C3_23,0.012
,,21.12,C1_43,0.022
,,21.12616,C5_42,0.047
,,21.14992,C3_23,0.011
,,21.16448,C5_32,0.027
,,21.206,C5_32,0.041
,,21.20984,C3_33,0.039
,,21.21536,C1_33,0.019
,,21.248,C3_13,0.025
,,21.27824,C5_42,0.035
,,21.28448,C5_42,0.04
,,21.29064,C5_43,0.024
,,21.29864,C5_42,0.037
,,21.31064,C6_22,0.023
,,21.32776,C5_43,0.025
,,21.33056,C2_23,0.022
,,21.3352,C5_42,0.064
,,21.33808,C5_42,0.033
,,21.3552,C5_32,0.044
,,21.35832,C5_32,0.048
,,21.39592,C5_42,0.032
,,21.40584,C5_43,0.023
,,21.4372,C3_33,0.039
,,21.51,C6_22,0.024
,,21.51416,C1_33,0.02
,,21.52248,C5_43,0.039
,,21.53536,C1_33,0.019
,,21.5432,C2_23,0.03
,,21.55352,C5_42,0.032
,,21.55912,C5_42,0.038
,,21.5604,C5_32,0.039
,,21.56928,C1_44,0.017
,,21.5744,C2_23,0.024
,,21.59624,C5_43,0.036
,,21.60232,C1_43,0.016
,,21.60672,C2_33,0.022
,,21.61888,C5_42,0.027
,,21.63208,C5_43,0.034
,,21.66064,C1_43,0.025
,,21.66608,C1_43,0.093
,,21.72416,C1_43,0.019
,,21.75376,C5_42,0.038
,,21.75896,C3_33,0.043
,,21.7836,C2_33,0.02
,,21.82112,C6_22,0.023
,,21.832,C5_42,0.047
,,21.90608,C5_33,0.013
,,21.91776,C5_43,0.026
,,21.92304,C5_42,0.042
,,21.944,C5_32,0.025
,,21.97512,C5_42,0.031
,,21.99512,C5_42,0.027
,,22.01352,C5_32,0.041
,,22.02192,C1_43,0.02
,,22.0296,C2_23,0.034
,,22.03448,C6_22,0.035
,,22.03816,C1_42,0.016
,,22.0496,C2_23,0.026
,,22.07976,C3_33,0.039
,,22.11792,C5_42,0.031
,,22.1356,C1_43,0.018
,,22.21936,C6_22,0.023
,,22.26424,C3_23,0.01
,,22.27504,C1_43,0.026
,,22.3016,C5_42,0.034
,,22.3116,C1_43,0.024
,,22.31824,C1_22,0.02
,,22.34496,C1_43,0.018
,,22.36256,C3_33,0.033
,,22.38728,C5_32,0.035
,,22.47152,C1_22,0.02
,,22.50552,C6_22,0.022
,,22.5136,C5_42,0.049
,,22.55528,C5_42,0.032
,,22.56784,C2_23,0.022
,,22.57232,C1_43,0.022
,,22.57504,C6_22,0.029
,,22.582,C5_42,0.032
,,22.59384,C5_43,0.067
,,22.61256,C5_43,0.041
,,22.66296,C5_32,0.043
,,22.6964,C1_43,0.015
,,22.73936,C6_22,0.021
,,22.74392,C5_32,0.045
,,22.77632,C5_43,0.024
,,22.77928,C5_42,0.029
,,22.7988,C2_23,0.032
,,22.82144,C5_42,0.032
,,22.85968,C5_32,0.039
,,22.90624,C1_43,0.016
,,22.94208,C2_32,0.018
,,22.94616,C5_42,0.035
,,22.98592,C6_22,0.025
,,22.99664,C2_23,0.021
,,22.99784,C5_32,0.048
,,23.00456,C5_42,0.03
,,23.04256,C3_33,0.037
,,23.05776,C1_43,0.015
,,23.05952,C5_43,0.038
,,23.07768,C1_43,0.014
,,23.12072,C3_23,0.013
,,23.12616,C5_43,0.031
,,23.14768,C5_42,0.025
,,23.14824,C5_43,0.022
,,23.21352,C6_22,0.021
,,23.25608,C1_22,0.022
,,23.29912,C1_43,0.02
,,23.35024,C5_32,0.049
,,23.38352,C5_32,0.035
,,23.38904,C1_43,0.02
,,23.39168,C2_23,0.034
,,23.41688,C2_33,0.032
,,23.43536,C5_43,0.025
,,23.47136,C3_42,0.019
,,23.48632,C5_42,0.032
,,23.50016,C1_43,0.022
,,23.53216,C5_42,0.038
,,23.57584,C1_43,0.017
,,23.57656,C5_32,0.036
,,23.5916,C2_23,0.023
,,23.63488,C2_23,0.032
,,23.63824,C5_43,0.031
,,23.65752,C3_13,0.029
,,23.66104,C6_22,0.02
,,23.67536,C3_13,0.027
,,23.68608,C5_42,0.033
,,23.73088,C3_33,0.038
,,23.76344,C5_43,0.025
,,23.79576,C1_43,0.017
,,23.80528,C3_42,0.015
,,23.81464,C6_22,0.02
,,23.85992,C5_32,0.028
,,23.89952,C2_23,0.02
,,23.90984,C5_42,0.049
,,23.93744,C5_42,0.033
,,23.95336,C2_23,0.033
,,23.9552,C5_42,0.028
,,23.97856,C1_22,0.023
,,24.01008,C2_33,0.028
,,24.03568,C1_43,0.021
,,24.03624,C5_43,0.022
,,24.15456,C5_32,0.044
,,24.15976,C5_42,0.033
,,24.1628,C3_33,0.037
,,24.17616,C5_43,0.026
,,24.18576,C1_43,0.016
,,24.23464,C3_13,0.04
,,24.24496,C3_13,0.028
,,24.25224,C1_43,0.015
,,24.25968,C1_43,0.019
,,24.26992,C5_43,0.021
,,24.27736,C2_23,0.02
,,24.34968,C1_43,0.017
,,24.45056,C2_23,0.025
,,24.4684,C3_33,0.036
,,24.50352,C1_43,0.019
,,24.53856,C6_22,0.025
,,24.55432,C6_22,0.028
,,24.55624,C5_43,0.058
,,24.558,C2_23,0.03
,,24.66256,C1_42,0.016
,,24.69592,C5_32,0.057
,,24.74696,C2_23,0.017
,,24.78608,C1_43,0.018
,,24.80032,C1_22,0.02
,,24.80504,C1_43,0.026
,,24.81104,C6_22,0.021
,,24.8232,C1_43,0.018
,,24.83064,C3_33,0.035
,,24.84528,C5_43,0.042
,,24.85216,C2_33,0.019
,,24.85416,C5_42,0.053
,,24.87816,C5_43,0.022
,,24.92248,C1_43,0.019
,,24.93376,C2_32,0.014
,,24.93816,C2_23,0.032
,,24.95104,C2_32,0.017
,,24.95272,C3_42,0.02
,,24.95304,C5_42,0.034
,,24.96096,C5_32,0.048
,,24.96656,C2_23,0.018
,,25.00136,C2_23,0.022
,,25.00664,C2_23,0.017
,,25.02312,C2_23,0.022
,,25.04856,C5_32,0.028
,,25.062,C6_22,0.028
,,25.06344,C2_33,0.024
,,25.07464,C1_33,0.017
,,25.08392,C5_42,0.035
,,25.0948,C2_23,0.033
,,25.15512,C1_43,0.019
,,25.19456,C5_43,0.025
,,25.24208,C1_43,0.075
,,25.25688,C5_43,0.027
,,25.26976,C5_42,0.03
,,25.37136,C6_22,0.021
,,25.3788,C5_42,0.072
,,25.38296,C1_43,0.074
,,25.39456,C3_33,0.036
,,25.46512,C1_43,0.023
,,25.47144,C1_43,0.018
,,25.48824,C1_43,0.019
,,25.5012,C5_43,0.026
,,25.5204,C2_23,0.034
,,25.54888,C1_22,0.023
,,25.61968,C5_32,0.037
,,25.62032,C2_33,0.022
,,25.63864,C3_33,0.037
,,25.64496,C5_43,0.062
,,25.67168,C5_42,0.035
,,25.68344,C1_44,0.011
,,25.7168,C2_23,0.024
,,25.7544,C5_32,0.048
,,25.75872,C1_43,0.024
,,25.76464,C2_23,0.02
,,25.79344,C1_43,0.016
,,25.81816,C2_33,0.025
,,25.88672,C6_22,0.021
,,25.89048,C5_32,0.039
,,25.91248,C5_42,0.029
,,26.03136,C1_43,0.021
,,26.06584,C5_43,0.026
,,26.07792,C1_23,0.027
,,26.13552,C5_32,0.03
,,26.16736,C5_32,0.043
,,26.16896,C5_43,0.032
,,26.17232,C6_22,0.025
,,26.17344,C2_23,0.028
,,26.17728,C6_22,0.028
,,26.19552,C3_33,0.045
,,26.20784,C1_43,0.023
,,26.2128,C3_13,0.036
,,26.22912,C5_43,0.03
,,26.24952,C3_23,0.011
,,26.25384,C2_23,0.022
,,26.282,C5_43,0.026
,,26.2828,C5_42,0.057
,,26.30976,C2_23,0.021
,,26.37736,C3_33,0.023
,,26.37992,C5_32,0.043
,,26.38984,C1_43,0.018
,,26.40264,C5_32,0.05
,,26.4088,C5_42,0.03
,,26.4548,C5_42,0.04
,,26.50328,C1_43,0.022
,,26.5144,C6_22,0.024
,,26.55952,C1_33,0.022
,,26.56568,C1_22,0.02
,,26.57656,C5_43,0.023
,,26.57976,C5_32,0.042
,,26.59952,C5_42,0.034
,,26.60296,C3_33,0.038
,,26.6644,C1_43,0.018
,,26.67064,C1_33,0.019
,,26.72184,C2_23,0.034
,,26.75384,C2_23,0.023
,,26.76544,C5_43,0.028
,,26.76904,C3_23,0.012
,,26.78672,C1_34,0.018
,,26.78984,C1_43,0.022
,,26.81296,C5_43,0.02
,,26.82096,C5_32,0.045
,,26.85616,C6_22,0.02
,,26.85704,C2_23,0.034
,,26.8576,C1_43,0.02
,,26.94816,C1_33,0.021
,,27.018,C5_32,0.031
,,27.02152,C5_42,0.025
,,27.02256,C5_32,0.047
,,27.05448,C5_32,0.051
,,27.09,C3_33,0.038
,,27.12608,C5_43,0.06
,,27.12864,C1_43,0.086
,,27.1644,C5_42,0.074
,,27.19392,C1_43,0.024
,,27.24912,C5_42,0.046
,,27.30616,C3_13,0.027
,,27.32424,C2_23,0.023
,,27.35184,C3_33,0.039
,,27.35248,C1_43,0.02
,,27.35768,C2_23,0.029
,,27.36592,C2_23,0.023
,,27.57696,C6_22,0.038
,,27.57936,C5_43,0.026
,,27.58248,C1_43,0.019
,,27.59464,C5_32,0.046
,,27.60656,C2_23,0.02
,,27.61032,C6_22,0.019
,,27.612,C1_43,0.016
,,27.63632,C5_42,0.026
,,27.64016,C5_43,0.021
,,27.6564,C1_22,0.018
,,27.67928,C6_22,0.023
,,27.74072,C5_42,0.064
,,27.79664,C1_43,0.019
,,27.83616,C5_42,0.035
,,27.84328,C5_32,0.049
,,27.90616,C5_42,0.031
,,27.92712,C5_42,0.045
,,27.95616,C6_22,0.018
,,27.96232,C1_43,0.019
,,27.98856,C5_32,0.043
,,28.0244,C2_23,0.026
,,28.0532,C5_42,0.033
,,28.05672,C2_23,0.017
,,28.0572,C1_43,0.079
,,28.23208,C1_43,0.019
,,28.23616,C5_42,0.041
,,28.27432,C1_43,0.018
,,28.29056,C5_42,0.052
,,28.3344,C5_32,0.048
,,28.33752,C3_13,0.02
,,28.3812,C5_43,0.022
,,28.3888,C5_42,0.026
,,28.42512,C6_22,0.039
,,28.42816,C1_43,0.02
,,28.42992,C5_43,0.04
,,28.44048,C5_42,0.038
,,28.45736,C5_32,0.059
,,28.4668,C2_23,0.021
,,28.50544,C2_23,0.017
,,28.50608,C3_42,0.019
,,28.5224,C6_22,0.032
,,28.52824,C1_43,0.017
,,28.53848,C1_43,0.027
,,28.58928,C5_42,0.033
,,28.59176,C5_42,0.041
,,28.62344,C6_22,0.02
,,28.62536,C1_43,0.019
,,28.68216,C1_22,0.027
,,28.70056,C5_42,0.028
,,28.73576,C6_22,0.023
,,28.77104,C5_32,0.038
,,28.82624,C1_43,0.02
,,28.84984,C5_42,0.034
,,28.86144,C2_23,0.024
,,28.86576,C5_42,0.037
,,28.88672,C3_23,0.011
,,28.90168,C2_23,0.031
,,28.91216,C5_32,0.041
,,28.91592,C2_23,0.02
,,28.91888,C3_23,0.012
,,28.92952,C1_23,0.024
,,28.95672,C1_43,0.019
,,28.95736,C3_33,0.04
,,28.96504,C3_13,0.025
,,28.98296,C6_22,0.018
,,28.98632,C6_22,0.021
,,28.9904,C5_42,0.026
,,28.99168,C5_43,0.028
,,29.00216,C1_23,0.019
,,29.02072,C2_33,0.017
,,29.02368,C5_43,0.023
,,29.03312,C5_43,0.023
,,29.0416,C3_13,0.018
,,29.04296,C5_42,0.027
,,29.06944,C5_43,0.057
,,29.0868,C1_43,0.019
,,29.13008,C5_42,0.035
,,29.14544,C5_32,0.049
,,29.17608,C1_23,0.028
,,29.1868,C1_43,0.078
,,29.21296,C5_43,0.027
,,29.26368,C5_32,0.05
,,29.29664,C5_32,0.048
,,29.29728,C5_42,0.035
,,29.3024,C1_43,0.017
,,29.33152,C1_43,0.02
,,29.3324,C3_33,0.036
,,29.33528,C6_22,0.019
,,29.34704,C5_42,0.03
,,29.36632,C1_43,0.021
,,29.3888,C5_32,0.045
,,29.39032,C5_43,0.027
,,29.4012,C1_22,0.022
,,29.40736,C5_43,0.023
,,29.428,C5_43,0.024
,,29.43568,C2_23,0.018
,,29.44608,C5_33,0.013
,,29.4568,C2_23,0.037
,,29.47592,C5_43,0.023
,,29.49912,C2_23,0.023
,,29.52872,C1_42,0.016
,,29.54296,C6_22,0.039
,,29.6248,C1_43,0.021
,,29.63896,C5_32,0.046
,,29.66824,C5_42,0.041
,,29.69192,C1_43,0.019
,,29.73176,C1_44,0.012
,,29.7444,C1_43,0.021
,,29.75344,C1_43,0.02
,,29.79328,C5_32,0.039
,,29.79488,C3_33,0.041
,,29.81608,C6_22,0.029
,,29.82576,C5_32,0.034
,,29.8356,C1_22,0.024
,,29.89696,C1_43,0.086
,,29.90168,C1_43,0.021
,,29.9156,C3_23,0.014
,,29.94416,C1_23,0.024
,,29.95944,C5_43,0.031
,,30.02968,C1_43,0.018
,,30.05008,C5_32,0.048
,,30.06448,C3_42,0.02
,,30.08432,C3_13,0.027
,,30.09144,C3_33,0.044
,,30.10464,C2_23,0.02
,,30.10664,C6_22,0.026
,,30.11384,C5_42,0.043
,,30.12056,C1_43,0.023
,,30.17904,C2_33,0.022
,,30.20904,C5_43,0.024
,,30.21576,C2_23,0.026
,,30.23776,C5_42,0.028
,,30.29176,C1_43,0.019
,,30.32784,C3_33,0.043
,,30.334,C3_23,0.011
,,30.3872,C3_13,0.044
,,30.39304,C1_43,0.018
,,30.42568,C5_42,0.026
,,30.45024,C1_43,0.02
,,30.4828,C1_43,0.018
,,30.51968,C1_43,0.021
,,30.52088,C2_23,0.02
,,30.53936,C6_22,0.024
,,30.5616,C3_13,0.02
,,30.56872,C1_43,0.018
,,30.594,C5_32,0.047
,,30.60608,C5_42,0.025
,,30.61864,C5_43,0.025
,,30.6448,C3_13,0.023
,,30.7172,C2_23,0.022
,,30.7332,C5_43,0.029
,,30.76728,C5_43,0.021
,,30.77064,C6_22,0.026
,,30.77216,C5_32,0.037
,,30.84336,C1_43,0.02
,,30.88408,C1_43,0.019
,,30.89264,C5_43,0.063
,,30.94216,C2_33,0.027
,,30.9552,C6_22,0.04
,,30.99288,C3_33,0.034
,,31.01424,C6_22,0.02
,,31.1004,C2_23,0.049
,,31.12776,C5_32,0.04
,,31.22728,C5_42,0.03
,,31.2276,C3_13,0.024
,,31.23136,C5_42,0.035
,,31.33824,C1_43,0.026
,,31.34528,C1_22,0.023
,,31.34792,C2_23,0.019
,,31.37672,C5_32,0.055
,,31.3864,C6_22,0.023
,,31.38944,C5_42,0.029
,,31.57072,C3_33,0.036
,,31.58104,C5_42,0.068
,,31.64416,C5_32,0.038
,,31.69072,C6_22,0.034
,,31.79552,C5_32,0.045
,,31.8476,C5_42,0.041
,,31.87536,C5_42,0.03
,,31.90592,C5_42,0.028
,,31.91448,C3_33,0.035
,,31.9256,C1_22,0.021
,,31.96832,C1_43,0.025
,,31.9772,C3_13,0.028
,,32.01272,C2_32,0.016
,,32.05184,C2_33,0.024
,,32.06312,C2_32,0.019
,,32.07248,C6_22,0.03
,,32.08376,C5_42,0.031
,,32.09544,C1_43,0.017
,,32.1536,C5_32,0.049
,,32.1624,C5_43,0.064
,,32.16928,C5_42,0.029
,,32.19104,C2_23,0.028
,,32.20552,C5_42,0.035
,,32.24344,C2_23,0.024
,,32.27456,C1_22,0.022
,,32.28624,C5_32,0.046
,,32.30216,C1_43,0.017
,,32.34568,C6_22,0.02
,,32.3556,C1_43,0.026
,,32.41576,C1_43,0.021
,,32.4768,C3_33,0.041
,,32.52592,C5_32,0.043
,,32.58528,C1_33,0.022
,,32.60376,C5_43,0.024
,,32.61328,C5_43,0.033
,,32.6184,C1_43,0.017
,,32.65688,C2_23,0.022
,,32.68504,C5_32,0.053
,,32.69024,C5_43,0.028
,,32.70688,C5_32,0.034
,,32.7536,C3_33,0.037
,,32.75736,C3_13,0.033
,,32.7716,C1_43,0.018
,,32.80384,C5_43,0.031
,,32.80472,C5_42,0.051
,,32.82376,C5_32,0.046
,,32.82696,C5_43,0.04
,,32.8544,C3_23,0.01
,,32.86056,C3_43,0.022
,,32.87528,C5_43,0.024
,,32.88288,C1_43,0.016
,,32.92352,C5_32,0.048
,,32.99336,C6_22,0.025
,,33.02712,C1_22,0.023
,,33.03552,C2_23,0.033
,,33.05104,C5_32,0.046
,,33.07056,C2_23,0.029
,,33.12272,C6_22,0.023
,,33.13768,C3_13,0.02
,,33.14312,C1_11,0.022
,,33.1444,C5_42,0.049
,,33.15128,C1_43,0.019
,,33.16568,C1_43,0.019
,,33.19504,C3_23,0.012
,,33.2196,C2_23,0.024
,,33.24768,C5_42,0.031
,,33.25304,C2_23,0.021
,,33.26128,C5_43,0.029
,,33.26712,C3_42,0.025
,,33.26872,C5_42,0.028
,,33.27296,C3_33,0.037
,,33.29712,C1_33,0.021
,,33.3224,C1_43,0.027
,,33.33352,C3_13,0.032
,,33.36408,C3_13,0.026
,,33.37472,C5_42,0.028
,,33.3772,C5_43,0.067
,,33.41248,C5_32,0.044
,,33.4176,C5_42,0.032
,,33.45368,C5_42,0.032
,,33.47808,C3_13,0.037
,,33.53904,C1_43,0.024
,,33.56032,C2_23,0.028
,,33.59648,C1_43,0.027
,,33.63008,C3_33,0.039
,,33.67696,C2_23,0.023
,,33.68528,C1_43,0.022
,,33.71544,C2_23,0.02
,,33.77712,C1_43,0.019
,,33.77904,C5_32,0.043
,,33.79584,C5_43,0.025
,,33.81912,C6_22,0.022
,,33.8468,C5_43,0.022
,,33.87128,C6_22,0.019
,,33.8764,C5_43,0.021
,,33.94608,C3_23,0.012
,,33.96568,C3_23,0.012
,,33.97504,C3_13,0.028
,,33.99768,C5_32,0.048
,,34.01784,C1_43,0.018
,,34.028,C5_42,0.038
,,34.07312,C1_43,0.023
,,34.08664,C2_23,0.022
,,34.10416,C3_13,0.03
,,34.12896,C2_23,0.031
,,34.13008,C5_32,0.039
,,34.15208,C6_22,0.022
,,34.16112,C3_33,0.038
,,34.2084,C2_32,0.018
,,34.21,C1_43,0.024
,,34.21064,C3_13,0.035
,,34.21656,C5_43,0.025
,,34.23584,C5_42,0.04
,,34.23912,C3_13,0.03
,,34.2624,C5_43,0.022
,,34.28752,C1_33,0.015
,,34.30336,C5_42,0.028
,,34.32976,C1_43,0.019
,,34.34776,C1_43,0.019
,,34.35712,C5_42,0.033
,,34.35984,C5_32,0.044
,,34.40024,C1_22,0.024
,,34.42968,C2_33,0.024
,,34.44736,C6_22,0.026
,,34.51248,C1_43,0.021
,,34.5172,C2_23,0.016
,,34.54248,C2_23,0.018
,,34.57296,C5_42,0.042
,,34.60576,C5_42,0.034
,,34.62368,C1_43,0.018
,,34.66216,C5_42,0.043
,,34.70104,C5_32,0.043
,,34.72112,C2_23,0.028
,,34.78064,C1_43,0.024
,,34.79952,C5_42,0.033
,,34.81912,C3_42,0.015
,,34.83144,C6_22,0.028
,,34.91344,C3_42,0.019
,,35.00496,C2_23,0.025
,,35.0096,C5_42,0.034
,,35.0168,C5_43,0.044
,,35.02128,C5_43,0.06
,,35.02744,C6_22,0.047
,,35.03432,C2_23,0.018
,,35.0476,C5_43,0.021
,,35.0496,C5_42,0.032
,,35.08416,C2_32,0.014
,,35.08528,C5_32,0.039
,,35.08784,C5_42,0.031
,,35.09088,C1_43,0.022
,,35.09352,C5_32,0.053
,,35.11456,C6_22,0.02
,,35.13216,C1_43,0.027
,,35.13648,C5_42,0.038
,,35.14056,C5_42,0.033
,,35.1596,C3_13,0.035
,,35.1968,C1_33,0.019
,,35.22408,C1_42,0.02
,,35.25008,C1_43,0.025
,,35.294,C1_43,0.017
,,35.30272,C1_44,0.013
,,35.3076,C1_43,0.02
,,35.31016,C1_43,0.039
,,35.31248,C1_43,0.015
,,35.32136,C1_43,0.035
,,35.32208,C2_23,0.018
,,35.32744,C1_44,0.013
,,35.33064,C1_43,0.034
,,35.33296,C1_43,0.035
,,35.33384,C3_33,0.032
,,35.33584,C1_44,0.012
,,35.33808,C1_22,0.021
,,35.34568,C1_23,0.025
,,35.34592,C1_44,0.01
,,35.35952,C1_43,0.027
,,35.37104,C1_43,0.019
,,35.37952,C1_43,0.019
,,35.38408,C1_22,0.016
,,35.38928,C1_43,0.02
,,35.40096,C1_43,0.026
,,35.40752,C1_33,0.023
,,35.4084,C1_43,0.025
,,35.41176,C1_43,0.021
,,35.41624,C1_43,0.021
,,35.42432,C1_43,0.016
,,35.4256,C1_44,0.014
,,35.43216,C6_22,0.022
,,35.43336,C1_43,0.021
,,35.4476,C1_43,0.02
,,35.45,C1_43,0.016
,,35.45056,C1_44,0.01
,,35.45376,C1_43,0.023
,,35.4564,C1_43,0.018
,,35.46568,C1_43,0.026
,,35.49256,C1_22,0.02
,,35.50136,C1_42,0.02
,,35.50504,C5_42,0.033
,,35.50968,C5_32,0.042
,,35.51832,C5_42,0.042
,,35.52688,C1_43,0.016
,,35.54368,C1_43,0.016
,,35.54416,C2_33,0.027
,,35.54816,C5_42,0.046
,,35.54944,C6_22,0.02
,,35.55136,C1_43,0.018
,,35.57224,C5_43,0.029
,,35.62424,C5_43,0.023
,,35.62464,C1_44,0.011
,,35.64032,C5_42,0.032
,,35.712,C6_22,0.022
,,35.71584,C1_42,0.017
,,35.7172,C5_42,0.057
,,35.72144,C1_43,0.027
,,35.7284,C5_32,0.042
,,35.78056,C3_33,0.037
,,35.80808,C1_12,0.023
,,35.81368,C1_12,0.018
,,35.81768,C1_42,0.019
,,35.818,C1_12,0.02
,,35.82056,C1_12,0.017
,,35.8264,C1_31,0.017
,,35.83448,C1_12,0.032
,,35.83808,C1_22,0.018
,,35.83816,C1_12,0.021
,,35.84128,C1_21,0.014
,,35.84184,C1_12,0.047
,,35.84216,C1_23,0.022
,,35.84336,C1_32,0.01
,,35.84424,C1_12,0.041
,,35.846,C1_22,0.026
,,35.84624,C1_23,0.026
,,35.84704,C1_13,0.014
,,35.84736,C1_12,0.027
,,35.85024,C1_12,0.019
,,35.85264,C1_12,0.026
,,35.85376,C1_11,0.025
,,35.85496,C1_23,0.024
,,35.85504,C1_12,0.026
,,35.8552,C2_23,0.02
,,35.85656,C1_11,0.018
,,35.8584,C1_12,0.024
,,35.85896,C1_43,0.021
,,35.85904,C1_22,0.026
,,35.86,C1_23,0.028
,,35.86144,C1_11,0.012
,,35.86184,C1_12,0.033
,,35.86264,C1_13,0.013
,,35.86272,C1_23,0.019
,,35.86408,C1_22,0.025
,,35.86488,C1_43,0.021
,,35.86592,C1_31,0.023
,,35.86624,C1_23,0.019
,,35.86728,C1_22,0.028
,,35.86784,C1_12,0.026
,,35.86848,C1_43,0.026
,,35.86968,C1_22,0.025
,,35.87016,C1_23,0.011
,,35.87048,C1_11,0.022
,,35.87072,C1_42,0.017
,,35.87096,C1_43,0.022
,,35.87112,C1_12,0.064
,,35.8716,C1_33,0.023
,,35.87408,C1_22,0.019
,,35.87424,C1_12,0.015
,,35.87432,C1_43,0.034
,,35.8744,C1_11,0.022
,,35.8744,C1_34,0.018
,,35.87728,C1_43,0.018
,,35.87888,C1_11,0.015
,,35.8792,C1_12,0.014
,,35.88024,C1_43,0.032
,,35.88176,C1_22,0.024
,,35.882,C1_12,0.023
,,35.88232,C3_33,0.032
,,35.88424,C1_22,0.038
,,35.88624,C1_11,0.024
,,35.8864,C1_23,0.031
,,35.88864,C1_12,0.018
,,35.88912,C1_21,0.018
,,35.8892,C1_43,0.027
,,35.88936,C1_42,0.014
,,35.88984,C1_23,0.029
,,35.8908,C2_23,0.025
,,35.89144,C1_12,0.026
,,35.89144,C1_34,0.021
,,35.89208,C1_22,0.026
,,35.89248,C1_42,0.015
,,35.89328,C1_44,0.015
,,35.89384,C1_12,0.018
,,35.89392,C1_34,0.018
,,35.89664,C1_42,0.044
,,35.89672,C1_12,0.027
,,35.89752,C1_43,0.023
,,35.89816,C1_22,0.027
,,35.89864,C1_32,0.023
,,35.8992,C1_12,0.027
,,35.90144,C1_33,0.019
,,35.90184,C1_31,0.029
,,35.902,C1_12,0.03
,,35.9044,C1_23,0.061
,,35.90456,C1_12,0.024
,,35.90696,C1_43,0.02
,,35.9072,C1_12,0.026
,,35.90808,C1_23,0.018
,,35.90912,C1_22,0.016
,,35.9108,C1_42,0.019
,,35.91192,C1_12,0.021
,,35.91384,C1_33,0.017
,,35.91424,C1_12,0.019
